id,liz001,liz002,liz003,liz004,liz005,liz006,liz007,liz008,liz009,liz010,liz011,liz012,liz013,liz014,liz015,liz016,liz017,liz018,liz019,liz020,liz021,liz022,liz023,liz024,liz025,liz026,liz027,liz028,liz029,liz030,liz031,liz032,liz033,liz034,liz035,liz036,liz037,liz038,liz039,liz040,liz041,liz042,liz043,liz044,liz045,liz046,liz047,liz048,liz049,liz050,liz051,liz052,liz053,liz054,liz055,liz056,liz057,liz058,liz059,liz060,liz061,liz062,liz063,liz064,liz065,liz066,liz067,liz068,liz069,liz070,liz071,liz072,liz073,liz074,liz075,liz076,liz077,liz078,liz079,liz080,liz081,liz082,liz083,liz084,liz085,liz086,liz087,liz088,liz089,liz090,liz091,liz092,liz093,liz094,liz095,liz096
LIZ1_000002546,47,88,13,86,27,137,3678,6,39,204,42,50,55,138,2699,14,256,148,32,93,77,275,4469,27,6,155,148,2,7929,48,205,673,7,154,231,32,11024,43,128,299,12,191,147,61,12952,78,304,288,27,4678,47,1045,825,871,111,12,20,4674,20,701,1269,360,162,7,32,1971,14,1328,258,572,259,8,31,105,422,75,288,485,100,0,21,113,534,276,285,398,47,1,22,132,2063,197,1122,693,153,1
LIZ1_000000915,507,1,4,0,2,2,0,940,2248,3,3,4,1,1,3,1202,5058,2,3,20,1,1,3,636,1,3,1,0,4,1,1,126,4,0,1,2,4,0,1,99,2,6,2,1,0,1,0,30,16,326,3,1,27202,1,4432,1,24,187,10,4,20321,1,5105,0,34,374,5,5,10861,22,12479,1,23,0,120,1925,1,0,2,1,14,3,237,4643,3,1,3,0,20,3,155,3063,2,1,1,1
LIZ1_000000299,11,924,15,616,3,1900,2040,1323,53,269,3,586,9,573,1996,754,53,398,19,1635,3,2590,7042,1175,106,1573,2784,44,463,1209,271,651,259,701,571,4689,440,3435,119,30,258,162,301,718,381,1579,170,121,8703,133,5144,1831,580,434,250,372,634,184,2328,1095,152,816,1899,952,649,126,3838,611,417,1223,654,2175,3030,347,3575,2841,123,359,10,0,142,234,1619,4444,116,567,2,1,190,152,935,1466,109,67,6,0
LIZ1_000382027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000004544,2,74,2,2460,1,367,0,0,1,168,3,4697,1,409,2,4,1,140,2,4958,2,1693,2,3,228,2398,3490,51,6,435,7,18,4660,2780,3622,978,10,327,8,7,263,3121,3397,866,7,563,30,6,21965,30,6,2109,2,302,0,106,8334,42,3,1860,0,390,3,75,16770,21,6,1590,0,597,3,112,7,379,13,0,111,332,4,0,2,393,53,2,103,390,0,0,3,394,34,1,172,561,1,1
LIZ1_000004381,2,1996,744,104,507,4349,68,55,38,1311,1002,464,414,3730,34,83,105,1559,570,424,308,2485,31,72,14,2360,1516,40,202,104,299,591,54,1807,3396,68,208,60,122,377,3,2119,2959,52,155,90,330,424,175,829,400,2794,31,702,5,65,128,852,165,2747,17,839,12,9,557,946,626,2201,18,766,6,5,83,3631,672,83,2361,377,68,4,47,3029,1466,134,995,687,60,1,90,2494,1335,94,1396,387,117,0
LIZ1_000003867,1,305,2,3114,1,151,1,2,1,721,0,11278,6,35,1,0,0,222,0,10636,2,62,0,1,2,236,281,136,5,10147,741,1906,3,215,401,1807,6,13971,487,1195,1,323,244,4138,5,11007,1070,694,1658,6,6,203,0,950,3,335,619,1,0,206,2,1028,3,109,1452,2,3,337,2,1644,4,236,2,301,114,1,906,941,0,0,1,299,458,0,231,1154,2,1,0,479,286,2,674,1296,1,0
LIZ1_000000180,12,8463,6,123,2,208,1,169,5,3508,3,99,1,89,3,268,4,7500,1,345,2,1312,0,552,0,3,186,3,2,31,1,6352,4,7,780,18,0,29,1,681,2,9,108,7,1,92,4,4931,149,63,468,1,21,72,53,15,28,8,213,5,18,380,58,5,78,3,379,2,13,1247,78,2,193,5,17876,725,1,1,1,0,100,4,14556,979,1,3,1,1,236,4,14643,438,2,14,0,1
LIZ1_000022496,2,1,5681,0,6260,1101,16,1,18,5,9172,9,10937,857,69,2,13,2,5185,4,4865,806,49,1,3,121,197,0,53,6,621,6,1,51,363,2,63,37,272,50,1,50,215,3,58,121,1947,10,0,86,5,234,18,251,4,1,1,142,3,929,29,459,9,0,4,56,3,419,9,445,6,2,2,819,11,6,943,139,1968,0,1,2362,6,3,969,223,1997,0,6,1302,19,4,2187,144,4316,1
LIZ1_000387346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000000037,163,285,404,404,1907,1112,670,36,854,308,351,1259,1323,887,489,71,648,480,1020,2071,581,2891,438,134,12,102,566,16,4716,253,78,2384,22,176,1819,124,2383,821,120,857,14,175,821,76,1391,362,162,11677,641,2529,98,884,601,417,104,57,115,1489,44,816,530,1146,208,4,793,757,140,673,543,3343,148,102,344,347,6501,701,790,180,408,0,177,443,2581,684,369,304,240,1,389,182,2192,679,625,892,285,0
LIZ1_000000061,109,753,212,720,1483,2464,133,51,422,629,358,815,652,1269,79,46,1334,670,797,1734,1172,8028,105,59,3,341,1514,4,538,162,635,1672,14,232,2946,29,525,167,407,303,7,234,1679,39,211,169,864,598,471,384,23,1984,3200,1433,470,18,204,456,1,1018,1623,3200,525,8,1468,188,10,1622,867,3231,306,24,232,717,2565,546,4082,614,322,0,72,313,2453,806,1514,479,230,2,192,677,1976,392,2625,574,476,1
LIZ1_000392487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000003121,2,1403,2,883,1,332,0,3,3,2712,6,2669,1,417,6,3,6,2791,1,2590,3,843,1,2,6,2862,4990,3,2,1034,54,170,22,2780,7726,57,2,848,18,104,8,3344,6214,138,3,1203,58,68,10900,13,3,1318,2,306,2,19,4183,12,3,1237,3,394,1,8,7888,8,4,1033,1,532,3,15,5,670,94,3,128,249,1,1,4,565,170,1,93,470,1,2,4,600,227,7,153,659,1,0
LIZ1_000001545,6,624,4,256,6,2482,2496,724,14,227,9,1097,6,1078,729,539,32,485,3,1970,5,1463,1109,759,152,2046,1949,203,648,1132,695,471,133,1095,1724,1288,613,1055,253,60,116,739,911,1096,533,1320,413,354,3068,150,2665,1704,52,922,148,1022,1025,201,1111,2185,57,858,332,487,2058,133,2795,1054,67,1252,405,1858,1046,360,635,1026,234,761,3,2,206,324,854,1684,156,770,20,1,481,124,788,910,154,672,21,2
LIZ1_000000855,32,4,245,0,2749,261,2,5,694,1,224,4,3968,171,0,3,1766,3,664,4,3577,404,1,0,2,8,5,1,6,1,177,19,1,3,3,6,7,5,104,17,1,1,3,1,3,1,222,3,1,5,3,6,16473,2097,378,2,0,4,2,9,14514,1915,725,0,1,4,6,4,8059,2644,1325,5,3,38,4,4,1170,2,534,1,3,140,3,2,883,2,308,0,0,47,6,3,1619,3,1102,2
LIZ1_000004565,2,556,1,1847,2,4460,4,60,4,478,4,5028,2,3246,3,99,5,1143,5,6486,0,5450,1,155,89,34,370,251,4,2058,84,2276,49,34,1091,1057,3,2375,122,775,134,27,707,1131,2,2803,67,1724,597,18,40,156,8,2150,8,701,152,28,9,172,5,3606,8,182,405,23,22,132,6,2470,12,702,15,3,1851,49,80,148,2,1,14,7,4217,47,40,179,2,2,33,10,2995,55,59,169,0,0
LIZ1_000003107,1,0,83,1,159,17,192,2,0,3,179,111,225,11,47,4,2,5,153,73,137,28,175,7,1,95,14,1,5,248,7565,69,4,56,19,30,2,360,6435,59,1,115,17,43,3,95,10315,72,6,12,2,205,2,492,3,58,4,2,1,272,3,775,0,29,7,4,1,200,0,873,0,41,1,72,2,0,828,1344,6921,0,1,117,1,2,574,1848,7255,2,0,62,7,1,1232,3339,11753,0
LIZ1_000033199,2,0,1,325,6,60,49,30,0,1,0,1451,8,46,236,65,0,1,2,1368,0,21,214,41,1,40,12,489,1,3922,995,2,5,60,12,1521,21,4964,585,74,1,43,9,2634,19,4565,1385,14,0,23,1,138,1,759,2,13919,25,20,5,164,3,489,20,4618,37,49,0,126,2,912,9,9575,3,1,1,1,42,821,31,1,2,2,12,1,32,2045,6,2,5,7,0,2,39,2321,3,0
LIZ1_000000076,61,3955,178,2,5,0,0,595,63,2234,216,2,2,1,0,497,634,1372,246,1,0,1,1,530,9,3,0,86,2,1,2,5164,10,0,1,51,1,25,0,8212,5,1,4,95,1,9,1,4585,3,137,87,0,83,3,8,61,1,124,54,2,85,1,15,37,5,196,117,1,38,1,50,20,1463,2,7103,983,0,0,2,1,636,3,8543,2216,2,0,3,1,2202,4,9184,1394,3,1,2,0
LIZ1_000000585,3,122,0,0,2,0,83,129,8,66,1,14,1,0,27,126,3,134,0,1,0,0,49,136,0,0,0,6,40,0,0,123,0,1,1,0,17,12,1,20,6,0,0,0,25,2,0,42,19,4,35,1,29,0,26,9,7,25,7,1,50,0,53,0,7,1,34,0,53,2,61,1,95,2,65,172,1,0,1,0,23,0,79,316,0,0,0,0,87,0,82,188,1,0,0,0
LIZ1_000004407,1,194,3,5226,0,152,1,0,1,262,1,15511,1,93,0,1,0,242,2,18649,3,450,22,1,2,40,835,103,5,736,2,160,40,56,1120,911,0,807,1,107,4,63,811,1355,2,1703,14,46,3693,4,3,75,1,167,3,4,1835,2,1,106,2,187,0,5,3061,2,2,93,1,224,1,4,2,5,98,1,14,38,0,0,1,8,269,2,5,53,2,0,1,8,240,1,16,96,1,0
LIZ1_000009712,2,4,3,0,4,2,2807,1,4,0,3,2,1,3,1812,0,2,4,2,3,3,2,1408,0,3,1,2,1,8494,0,1,1,1,3,2,0,10010,4,3,1,2,5,2,0,7645,2,9,3,2,8465,3,1,8,2,4,3,2,8509,0,3,4,2,1,2,1,9624,1,2,2,2,0,1,2,10,2,0,4,0,5,0,0,4,0,3,1,1,2,0,1,10,2,4,7,2,0,0
LIZ1_000002638,4,24,3,1,1,5,4630,50,2,24,2,6,1,3,3353,27,3,21,0,3,1,11,4371,25,39,205,4,30,1826,1,4824,104,35,104,4,928,1932,1,2591,11,41,127,0,661,1628,0,4412,54,4,3,269,4327,4,4,3,715,3,2,123,3791,5,23,13,331,0,2,287,2628,6,10,15,571,28,75,13,15,1757,2177,0,1,14,74,11,22,1234,3050,5,0,24,84,23,5,2148,2199,1,0
LIZ1_000419896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000004513,1,95,265,7,367,702,1048,233,108,117,294,415,431,375,1038,258,45,98,443,418,267,490,1254,190,2,593,298,9,3269,95,26,1533,18,681,334,56,3865,220,20,363,1,660,237,8,2797,222,3,380,147,3569,120,2089,133,214,37,8,113,2629,47,2887,125,280,47,10,336,4453,153,2351,59,293,94,2,420,68,180,867,103,911,164,0,216,87,533,1592,55,651,85,0,744,85,295,1112,84,1485,120,0
LIZ1_000561660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000004431,0,118,2,1755,0,1126,1,3,2,88,1,8611,0,831,1,1,1,95,1,6365,0,879,0,3,1,647,1923,9,7,482,23,56,1,572,2842,14,4,336,30,85,0,808,2181,176,10,399,41,41,5493,8,4,522,1,330,1,5,3615,11,1,582,1,248,0,4,9612,6,0,487,1,421,3,3,2,167,42,0,258,383,1,0,1,83,99,1,64,404,2,1,4,117,53,2,113,487,2,0
LIZ1_000580677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000004440,2,114,1,562,5,102,1,524,60,338,5,1886,6,47,62,622,117,99,6,1834,2,47,1,425,7,57,41,540,9,1897,13,849,36,76,40,5773,2,1762,59,470,2,98,30,5940,8,1860,50,505,356,5,269,117,209,317,615,6430,205,25,97,204,335,463,631,1681,401,6,203,158,137,334,1352,3902,543,39,30,97,60,281,56,0,207,13,105,219,63,383,3,0,565,45,60,113,80,505,0,0
LIZ1_000413811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000304163,3,0,0,0,0,0,0,4,3,1,0,2,0,0,0,7,17,1,1,2,1,0,0,8,1,0,1,0,0,12,65,0,2,1,1,0,0,1,18,0,3,0,0,0,0,0,82,0,0,0,0,2,86,0,10,0,1,0,4,0,67,0,32,0,0,0,0,0,49,0,82,0,9,1,0,14,57,0,0,0,0,0,0,16,76,0,5,0,1,0,0,7,97,0,0,0
LIZ1_000004357,1,2,1795,4,495,886,1,1,4,9,2473,24,418,614,1,1,3,1,1365,26,371,509,0,2,0,523,757,1,13,1,156,1,3,379,1792,0,13,0,133,5,0,490,1311,0,11,0,257,1,48,38,1,214,1,196,2,1,19,44,1,179,2,175,2,0,23,33,2,131,0,297,3,0,2,3227,6,1,1567,38,160,0,2,2412,0,1,687,40,145,1,5,2997,2,3,1031,64,315,0
LIZ1_000569417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000079259,2,1,23,0,8,1,13793,0,1,3,28,3,15,0,6212,3,2,1,47,4,6,1,3150,0,1,438,2,0,4070,5,3,0,3,275,12,3,2711,11,2,2,3,362,2,2,2223,1,3,0,63,2654,4,245,0,3,1,3,8,2479,0,1150,3,2,3,1,34,426,2,350,1,0,3,0,3,5,2,1,0,295,49,0,3,8,0,1,1,227,13,3,2,5,1,1,0,408,2,0
LIZ1_000427875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000000015,695,4,0,0,0,3,1,2,5113,1,1,1,0,0,1,2,5044,1,3,2,0,0,0,3,1,2,3,0,2,2,1,3,1,4,1,1,2,0,1,2,0,2,0,0,2,1,1,1,3,1,0,2,5047,2,3332,1,4,1,0,1,7978,0,4463,1,2,0,2,1,4521,2,5173,1,4,0,2,0,1,0,1,2,2,1,1,2,0,1,0,0,2,0,3,2,1,0,1,2
LIZ1_000007450,234,610,1,1,2,1,2,220,1126,927,2,2,2,2,1,304,1106,147,2,4,3,2,1,295,27,0,0,0,3,0,1,3174,57,1,1,76,4,0,2,4902,2,0,1,38,0,1,0,3068,1,3,1,0,1241,0,489,168,2,1,1,5,1442,1,904,22,4,1,4,1,670,3,807,32,124,0,4420,464,0,0,1,0,77,2,6346,820,1,1,0,0,162,0,5921,821,2,1,0,0
LIZ1_000393282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000065059,0,3,10,0,18,168,22,10,0,12,5,0,23,96,23,4,1,4,12,0,16,175,35,9,3,148,201,0,4,0,120,53,1,51,116,10,6,0,76,3,4,41,48,5,7,0,154,11,7,3,17,119,1,83,2,1,3,4,9,199,1,87,0,0,8,2,20,102,2,241,0,1,3,53,14,5,19,144,42,0,0,66,29,7,39,215,41,0,5,43,22,3,56,158,131,0
LIZ1_000000978,451,1246,8,1,209,14,24,378,1106,524,52,2,255,6,0,447,1455,576,7,0,134,11,1,375,1,160,1,1,18,0,9,263,0,38,2,15,42,2,22,164,1,555,4,0,31,2,29,357,28,2441,3694,1,2278,2,580,1,20,4137,766,5,1665,3,829,2,34,1891,1637,0,750,1,1627,0,1268,8,418,887,27,1,118,0,364,3,557,1688,30,1,94,1,351,4,868,1079,47,1,435,0
LIZ1_000382234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000000228,8,216,1,45,1,499,2049,1240,23,127,10,316,1,322,1448,987,10,141,0,522,0,423,996,1381,44,199,1453,116,82,491,49,182,81,163,912,552,116,652,47,142,60,125,752,494,99,540,76,183,1611,75,3829,82,26,470,289,816,354,64,1137,68,61,629,435,369,937,32,2263,39,60,436,471,1077,734,74,172,524,17,20,4,0,230,26,272,826,19,104,19,0,470,32,209,485,18,39,7,0
LIZ1_000000131,55,77,3,0,0,1,1,3,929,9,3,3,3,2,1,1,1343,54,2,4,1,0,3,0,0,0,1,0,2,0,2,25,0,0,0,2,1,0,0,13,6,1,1,1,1,0,1,3,2,1,1,0,16477,0,697,1,1,2,2,1,10707,0,610,0,0,4,1,5,3359,2,2223,0,1,3,21,3,1,2,2,0,0,1,31,3,0,1,1,0,1,1,55,0,2,0,3,1
LIZ1_000004382,2,1454,289,416,77,1109,50,19,12,945,290,391,66,572,107,17,30,1041,150,711,49,516,121,23,5,964,464,4,489,59,38,967,44,296,711,120,598,50,13,460,15,346,632,206,443,96,70,372,311,2100,145,593,16,230,5,54,142,2662,81,788,31,359,9,8,267,1893,146,519,8,358,9,39,72,689,1036,110,315,107,8,0,29,450,1015,234,206,272,3,0,74,733,2242,143,275,215,67,0
LIZ1_000557549,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,0,27,0,0,0,0,0,92,0,37,0,0,0,0,0,65,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LIZ1_000607040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000006472,0,7,3,823,1,19,78,3,6,14,2,702,1,4,47,6,13,8,0,783,1,19,110,5,4,2,27,21,1,1367,86,64,16,13,21,3061,2,1235,28,6,7,11,9,1618,3,2039,67,22,152,0,4,20,11,186,202,3516,35,2,3,25,44,436,119,8208,81,8,9,26,16,344,1115,6300,1,7,1,2,15,410,17,0,0,6,41,2,4,403,3,0,1,3,5,1,8,263,2,0
LIZ1_000381939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000000142,26,1,1635,1,1203,113,204,6,71,0,4284,4,953,66,256,12,391,1,2689,3,765,128,360,32,0,132,103,0,118,1,519,1,1,219,86,1,154,2,263,2,1,236,136,0,103,3,460,8,4,126,42,369,269,53,140,1,1,91,6,264,284,102,275,0,2,79,3,260,180,216,298,0,8,1430,1,16,752,138,1454,0,3,1249,3,39,552,174,856,0,12,2189,0,12,964,227,2918,0
LIZ1_000385229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000588142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000392012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000427822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000424637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000430115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000004429,0,319,1,749,1,227,0,0,1,477,0,1770,0,165,2,1,0,365,0,2492,0,741,0,4,27,451,742,517,28,290,0,129,389,425,1327,1738,28,293,1,50,41,365,834,3255,36,299,7,70,2553,51,23,238,0,159,0,239,785,101,2,393,1,200,0,107,1761,64,20,430,1,400,1,130,0,40,114,4,11,121,0,0,1,77,707,1,16,103,0,0,0,46,493,2,20,180,0,0
LIZ1_000395989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,14,7,0,0,0,0,0,0,10,2,2,0,0,0
LIZ1_000000115,34,66,2,137,1,1756,46,155,234,69,2,465,0,729,75,96,107,97,3,607,1,830,72,91,7,6,9,2,452,74,65,2,25,5,4,98,473,55,77,1,10,9,10,59,391,63,51,3,836,3228,251,10,210,178,54,78,539,2383,131,9,323,198,98,3,705,3556,280,3,167,382,85,1,403,446,0,303,434,17,0,3,108,377,12,851,254,2,2,1,434,532,4,395,335,2,1,2
LIZ1_000000740,4,0,2,0,2,1,4009,1,0,0,0,8,1,0,2310,0,0,0,0,6,1,0,2381,0,1,86,0,1,5757,0,0,0,0,161,2,0,7138,2,0,0,0,46,1,0,2001,0,1,0,1,205,1,372,0,0,0,1,1,233,2,336,0,0,2,0,2,274,1,254,0,0,1,1,2,1,1,0,0,140,0,0,0,0,0,1,0,127,1,0,2,1,0,1,0,251,0,0
LIZ1_000018759,0,2,538,83,771,114,5,0,0,4,891,65,673,39,2,0,1,2,1027,111,716,78,2,0,0,42,109,0,3,28,937,10,0,42,189,7,4,38,446,8,5,49,177,26,5,38,791,4,38,15,60,196,1,187,0,10,11,4,13,149,1,142,2,9,48,2,9,220,2,197,1,6,3,1587,1,0,1843,56,717,0,1,1416,3,1,1107,53,201,0,0,2234,2,2,6018,94,764,1
LIZ1_000100754,3,0,3,0,4,2,0,0,82,2,7,0,28,0,0,1,43,1,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107,0,14,0,0,0,0,1,120,3,21,0,0,0,0,0,63,3,51,0,0,1,0,1,0,0,0,0,0,2,0,3,0,0,5,0,0,3,0,1,0,1,20,0
LIZ1_000445756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIZ1_000003644,2,77,115,1,16,58,0,2,27,8,164,3,18,5,1,1,54,23,46,6,15,67,0,6,0,12,29,0,3,1,1,3,2,10,5,1,0,5,0,2,0,1,4,3,0,2,1,3,28,1,1,2,220,7,9,0,22,1,1,11,191,1,6,0,9,54,2,3,124,5,24,0,2,26,23,4,6,0,1,0,1,16,52,22,1,7,5,0,2,74,28,5,5,0,7,0
