id,MIN
JI01_001138372,MZP_000002950
JI01_001186724,MZP_000003054
JI01_001571504,MZP_000003850
JI01_001609176,MZP_000003851
JI01_001613889,MZP_000003852
JI01_001658811,MZP_000003853
JI01_001658873,MZP_000003854
JI01_001836955,MZP_000003855
JI01_000277791,MZP_000003856
JI01_000303533,MZP_000002377
JI01_000311617,MZP_000001444
JI01_000421716,MZP_000000795
JI01_000423082,MZP_000000563
JI01_000435644,MZP_000003857
JI01_000556314,MZP_000003858
JI01_000589986,MZP_000003859
JI01_000602488,MZP_000003860
JI01_000615151,MZP_000003861
JI01_000682024,MZP_000003862
JI01_000720874,MZP_000003863
JI01_000734011,MZP_000003864
JI01_000767034,MZP_000001267
JI01_000782276,MZP_000003865
JI01_000793870,MZP_000003866
JI01_000811309,MZP_000003867
JI01_000941173,MZP_000003868
JI01_001025965,MZP_000001214
JI01_001171176,MZP_000003869
JI01_001192025,MZP_000003870
JI01_001333816,MZP_000003590
JI01_001372253,MZP_000003871
JI01_001380023,MZP_000003872
JI01_001606857,MZP_000003873
JI01_001643476,MZP_000002856
JI01_001729600,MZP_000003874
JI01_001836261,MZP_000003875
JI01_001847286,MZP_000003101
JI01_001996708,MZP_000002872
JI01_000091695,MZP_000000449
JI01_000280032,MZP_000003548
JI01_000311780,MZP_000000631
JI01_000313427,MZP_000000629
JI01_000316658,MZP_000003876
JI01_000320840,MZP_000003877
JI01_000323250,MZP_000003878
JI01_000328819,MZP_000001162
JI01_000331830,MZP_000001794
JI01_000366858,MZP_000000727
JI01_000415208,MZP_000003879
JI01_000424945,MZP_000001170
JI01_000483467,MZP_000001055
JI01_000486221,MZP_000001102
JI01_000518203,MZP_000003880
JI01_000551168,MZP_000001134
JI01_000563521,MZP_000000694
JI01_000574750,MZP_000003881
JI01_000614792,MZP_000000875
JI01_000623387,MZP_000003882
JI01_000653501,MZP_000003883
JI01_000839371,MZP_000003884
JI01_000970292,MZP_000003885
JI01_001005203,MZP_000003886
JI01_001074353,MZP_000003887
JI01_001089231,MZP_000003888
JI01_001187160,MZP_000003889
JI01_001273826,MZP_000003890
JI01_001302584,MZP_000003891
JI01_001326882,MZP_000003892
JI01_001372405,MZP_000003893
JI01_001372912,MZP_000001415
JI01_001684951,MZP_000003894
JI01_001836310,MZP_000003895
JI01_001842848,MZP_000003896
JI01_001849427,MZP_000003897
JI01_001885090,MZP_000001698
JI01_000289741,MZP_000003898
JI01_000324237,MZP_000003899
JI01_000330990,MZP_000003900
JI01_000381236,MZP_000001770
JI01_000412650,MZP_000003901
JI01_000441294,MZP_000003902
JI01_000486086,MZP_000003903
JI01_000550580,MZP_000000932
JI01_000590044,MZP_000003904
JI01_000611930,MZP_000001067
JI01_000631523,MZP_000003905
JI01_000713510,MZP_000003906
JI01_000747917,MZP_000003907
JI01_000754602,MZP_000003908
JI01_000805250,MZP_000002383
JI01_000814780,MZP_000003909
JI01_000828353,MZP_000003910
JI01_000897917,MZP_000003911
JI01_000999401,MZP_000000408
JI01_001037854,MZP_000003912
JI01_001061646,MZP_000000436
JI01_001062004,MZP_000000806
JI01_001136533,MZP_000003913
JI01_001145471,MZP_000003914
JI01_001166420,MZP_000003915
JI01_001236130,MZP_000003916
JI01_001308537,MZP_000001079
JI01_001373309,MZP_000003917
JI01_001415233,MZP_000003918
JI01_001420419,MZP_000003919
JI01_001492236,MZP_000003920
JI01_001608872,MZP_000003921
JI01_001649449,MZP_000003922
JI01_001675108,MZP_000000689
JI01_001698846,MZP_000003923
JI01_001721561,MZP_000003924
JI01_001846647,MZP_000003925
JI01_001959556,MZP_000001774
JI01_000281882,MZP_000000997
JI01_000291106,MZP_000003926
JI01_000310904,MZP_000003927
JI01_000312418,MZP_000000531
JI01_000336093,MZP_000003928
JI01_000439544,MZP_000003929
JI01_000451204,MZP_000003930
JI01_000469671,MZP_000003931
JI01_000516262,MZP_000001216
JI01_000671271,MZP_000003932
JI01_000678792,MZP_000001175
JI01_000678969,MZP_000003933
JI01_000683334,MZP_000003934
JI01_000717085,MZP_000002738
JI01_000730687,MZP_000003935
JI01_000788216,MZP_000002712
JI01_000809198,MZP_000001428
JI01_000812213,MZP_000002888
JI01_000866028,MZP_000003529
JI01_000891309,MZP_000003936
JI01_000897308,MZP_000003937
JI01_000905284,MZP_000001140
JI01_000905766,MZP_000003938
JI01_000941433,MZP_000003939
JI01_000999520,MZP_000003940
JI01_001058503,MZP_000003941
JI01_001103153,MZP_000001238
JI01_001181097,MZP_000002881
JI01_001185611,MZP_000003942
JI01_001261450,MZP_000003943
JI01_001325007,MZP_000003944
JI01_001346405,MZP_000003945
JI01_001374962,MZP_000003946
JI01_001414199,MZP_000003947
JI01_001489007,MZP_000002900
JI01_001593859,MZP_000003948
JI01_001599013,MZP_000003949
JI01_001620362,MZP_000003950
JI01_001726707,MZP_000003951
JI01_001745022,MZP_000003952
JI01_001747920,MZP_000003508
JI01_001769651,MZP_000003953
JI01_001882427,MZP_000003954
JI01_000272336,MZP_000003955
JI01_000282878,MZP_000001291
JI01_000295106,MZP_000003956
JI01_000300527,MZP_000003957
JI01_000313901,MZP_000001064
JI01_000451859,MZP_000003958
JI01_000489450,MZP_000000717
JI01_000496641,MZP_000000450
JI01_000507221,MZP_000003959
JI01_000508515,MZP_000003960
JI01_000514395,MZP_000003961
JI01_000524309,MZP_000003962
JI01_000552980,MZP_000003963
JI01_000555503,MZP_000003964
JI01_000561493,MZP_000003965
JI01_000569915,MZP_000003966
JI01_000581114,MZP_000003967
JI01_000603662,MZP_000003968
JI01_000669668,MZP_000002925
JI01_000729088,MZP_000000695
JI01_000776175,MZP_000003969
JI01_000782193,MZP_000003970
JI01_000784660,MZP_000001027
JI01_000786612,MZP_000003971
JI01_000791578,MZP_000003972
JI01_000801283,MZP_000003973
JI01_000816619,MZP_000003974
JI01_000866714,MZP_000003975
JI01_000877647,MZP_000003976
JI01_000879494,MZP_000003977
JI01_000960612,MZP_000003978
JI01_000968577,MZP_000003979
JI01_001060139,MZP_000003980
JI01_001061694,MZP_000003981
JI01_001071847,MZP_000003982
JI01_001098211,MZP_000003983
JI01_001098828,MZP_000003984
JI01_001101380,MZP_000003985
JI01_001187238,MZP_000000950
JI01_001255825,MZP_000003986
JI01_001260222,MZP_000003987
JI01_001264962,MZP_000003988
JI01_001269219,MZP_000003989
JI01_001303586,MZP_000003990
JI01_001309018,MZP_000003991
JI01_001341944,MZP_000003992
JI01_001347804,MZP_000003993
JI01_001372021,MZP_000003994
JI01_001373731,MZP_000003995
JI01_001456008,MZP_000003996
JI01_001487207,MZP_000003997
JI01_001511547,MZP_000003998
JI01_001542147,MZP_000003568
JI01_001663418,MZP_000003999
JI01_001722774,MZP_000004000
JI01_001733128,MZP_000004001
JI01_001736687,MZP_000004002
JI01_001785536,MZP_000004003
JI01_000280428,MZP_000004004
JI01_000284679,MZP_000004005
JI01_000288607,MZP_000003227
JI01_000298430,MZP_000004006
JI01_000327953,MZP_000001025
JI01_000328941,MZP_000004007
JI01_000336782,MZP_000004008
JI01_000339862,MZP_000004009
JI01_000353350,MZP_000004010
JI01_000359985,MZP_000004011
JI01_000424989,MZP_000004012
JI01_000428382,MZP_000004013
JI01_000441079,MZP_000004014
JI01_000480779,MZP_000004015
JI01_000510740,MZP_000004016
JI01_000548937,MZP_000004017
JI01_000660317,MZP_000004018
JI01_000660368,MZP_000004019
JI01_000671316,MZP_000004020
JI01_000672971,MZP_000003527
JI01_000673488,MZP_000002842
JI01_000675481,MZP_000004021
JI01_000708434,MZP_000001129
JI01_000714580,MZP_000004022
JI01_000724018,MZP_000004023
JI01_000729132,MZP_000004024
JI01_000750624,MZP_000004025
JI01_000775455,MZP_000004026
JI01_000778138,MZP_000004027
JI01_000787673,MZP_000003451
JI01_000791587,MZP_000002419
JI01_000830268,MZP_000004028
JI01_000872700,MZP_000004029
JI01_000952975,MZP_000004030
JI01_000957088,MZP_000004031
JI01_000965945,MZP_000004032
JI01_001000181,MZP_000004033
JI01_001005493,MZP_000004034
JI01_001060097,MZP_000000915
JI01_001061410,MZP_000004035
JI01_001064313,MZP_000000611
JI01_001089682,MZP_000004036
JI01_001103905,MZP_000000895
JI01_001172888,MZP_000004037
JI01_001192818,MZP_000004038
JI01_001197721,MZP_000004039
JI01_001205165,MZP_000004040
JI01_001217886,MZP_000001569
JI01_001255216,MZP_000004041
JI01_001255611,MZP_000004042
JI01_001276641,MZP_000004043
JI01_001325436,MZP_000004044
JI01_001337533,MZP_000004045
JI01_001340483,MZP_000003497
JI01_001345807,MZP_000004046
JI01_001391058,MZP_000004047
JI01_001424736,MZP_000001808
JI01_001490870,MZP_000004048
JI01_001491375,MZP_000004049
JI01_001493340,MZP_000004050
JI01_001528578,MZP_000004051
JI01_001532838,MZP_000004052
JI01_001535223,MZP_000004053
JI01_001536018,MZP_000004054
JI01_001578768,MZP_000004055
JI01_001612151,MZP_000004056
JI01_001643292,MZP_000004057
JI01_001674981,MZP_000004058
JI01_001686755,MZP_000002031
JI01_001692709,MZP_000004059
JI01_001693011,MZP_000004060
JI01_001725463,MZP_000004061
JI01_001730103,MZP_000004062
JI01_001741566,MZP_000004063
JI01_001771547,MZP_000004064
JI01_001837660,MZP_000004065
JI01_000001348,MZP_000004066
JI01_000110858,MZP_000004067
JI01_000271230,MZP_000004068
JI01_000306520,MZP_000004069
JI01_000306867,MZP_000002230
JI01_000316125,MZP_000004070
JI01_000320026,MZP_000004071
JI01_000324673,MZP_000004072
JI01_000325557,MZP_000000497
JI01_000328633,MZP_000000789
JI01_000335915,MZP_000004073
JI01_000378525,MZP_000001212
JI01_000382263,MZP_000004074
JI01_000405962,MZP_000004075
JI01_000406887,MZP_000004076
JI01_000407493,MZP_000004077
JI01_000423641,MZP_000004078
JI01_000445393,MZP_000004079
JI01_000452612,MZP_000004080
JI01_000507613,MZP_000004081
JI01_000529962,MZP_000004082
JI01_000547077,MZP_000004083
JI01_000547171,MZP_000004084
JI01_000548150,MZP_000004085
JI01_000549790,MZP_000004086
JI01_000559079,MZP_000004087
JI01_000574781,MZP_000004088
JI01_000600740,MZP_000004089
JI01_000602965,MZP_000000886
JI01_000607746,MZP_000004090
JI01_000608368,MZP_000001024
JI01_000618892,MZP_000004091
JI01_000622924,MZP_000004092
JI01_000626725,MZP_000001211
JI01_000643595,MZP_000004093
JI01_000643802,MZP_000004094
JI01_000699734,MZP_000004095
JI01_000709534,MZP_000004096
JI01_000721086,MZP_000004097
JI01_000727690,MZP_000004098
JI01_000731850,MZP_000004099
JI01_000740827,MZP_000004100
JI01_000784101,MZP_000004101
JI01_000786338,MZP_000004102
JI01_000786390,MZP_000003144
JI01_000800015,MZP_000004103
JI01_000805374,MZP_000003565
JI01_000811233,MZP_000004104
JI01_000827258,MZP_000004105
JI01_000830064,MZP_000004106
JI01_000832679,MZP_000003538
JI01_000838697,MZP_000004107
JI01_000841133,MZP_000004108
JI01_000870889,MZP_000004109
JI01_000872329,MZP_000001249
JI01_000882757,MZP_000004110
JI01_000891601,MZP_000004111
JI01_000902875,MZP_000004112
JI01_000917726,MZP_000004113
JI01_000947564,MZP_000004114
JI01_001006798,MZP_000000632
JI01_001021185,MZP_000001747
JI01_001061061,MZP_000002356
JI01_001067644,MZP_000004115
JI01_001070422,MZP_000004116
JI01_001071536,MZP_000004117
JI01_001137613,MZP_000004118
JI01_001149770,MZP_000003337
JI01_001186072,MZP_000004119
JI01_001197734,MZP_000004120
JI01_001252233,MZP_000004121
JI01_001252479,MZP_000004122
JI01_001255253,MZP_000004123
JI01_001266446,MZP_000004124
JI01_001267572,MZP_000004125
JI01_001268692,MZP_000004126
JI01_001306048,MZP_000002556
JI01_001310407,MZP_000004127
JI01_001323028,MZP_000004128
JI01_001324073,MZP_000002436
JI01_001341045,MZP_000003626
JI01_001341376,MZP_000004129
JI01_001374133,MZP_000004130
JI01_001379949,MZP_000004131
JI01_001391532,MZP_000004132
JI01_001403994,MZP_000004133
JI01_001416754,MZP_000004134
JI01_001427467,MZP_000004135
JI01_001445840,MZP_000004136
JI01_001448779,MZP_000002936
JI01_001492270,MZP_000004137
JI01_001494365,MZP_000004138
JI01_001500489,MZP_000001231
JI01_001502019,MZP_000004139
JI01_001507037,MZP_000001145
JI01_001531467,MZP_000004140
JI01_001539828,MZP_000004141
JI01_001599689,MZP_000004142
JI01_001606141,MZP_000004143
JI01_001619191,MZP_000004144
JI01_001647245,MZP_000004145
JI01_001647796,MZP_000004146
JI01_001694638,MZP_000004147
JI01_001700601,MZP_000004148
JI01_001722116,MZP_000004149
JI01_001723103,MZP_000004150
JI01_001762512,MZP_000004151
JI01_001849900,MZP_000004152
JI01_001855268,MZP_000004153
JI01_000073222,MZP_000003405
JI01_000274350,MZP_000001716
JI01_000280284,MZP_000004154
JI01_000286598,MZP_000004155
JI01_000286953,MZP_000000996
JI01_000292682,MZP_000004156
JI01_000305761,MZP_000004157
JI01_000306528,MZP_000004158
JI01_000308416,MZP_000004159
JI01_000334852,MZP_000004160
JI01_000380581,MZP_000004161
JI01_000405644,MZP_000004162
JI01_000408662,MZP_000004163
JI01_000412068,MZP_000004164
JI01_000416830,MZP_000004165
JI01_000426316,MZP_000004166
JI01_000428207,MZP_000004167
JI01_000447589,MZP_000004168
JI01_000495030,MZP_000004169
JI01_000507767,MZP_000004170
JI01_000517919,MZP_000004171
JI01_000531033,MZP_000004172
JI01_000547977,MZP_000004173
JI01_000558775,MZP_000004174
JI01_000558840,MZP_000000855
JI01_000559008,MZP_000004175
JI01_000568896,MZP_000004176
JI01_000572033,MZP_000004177
JI01_000578386,MZP_000004178
JI01_000585515,MZP_000004179
JI01_000597182,MZP_000004180
JI01_000599188,MZP_000004181
JI01_000601149,MZP_000004182
JI01_000604945,MZP_000004183
JI01_000607205,MZP_000004184
JI01_000619092,MZP_000004185
JI01_000629870,MZP_000004186
JI01_000639394,MZP_000004187
JI01_000669327,MZP_000004188
JI01_000688848,MZP_000003457
JI01_000695863,MZP_000004189
JI01_000715097,MZP_000003432
JI01_000724621,MZP_000004190
JI01_000726159,MZP_000004191
JI01_000729813,MZP_000004192
JI01_000744469,MZP_000004193
JI01_000778229,MZP_000004194
JI01_000778816,MZP_000000788
JI01_000778850,MZP_000004195
JI01_000782556,MZP_000004196
JI01_000788558,MZP_000004197
JI01_000789015,MZP_000004198
JI01_000793158,MZP_000004199
JI01_000802794,MZP_000004200
JI01_000807803,MZP_000000746
JI01_000810693,MZP_000004201
JI01_000827552,MZP_000004202
JI01_000829370,MZP_000000708
JI01_000829552,MZP_000004203
JI01_000835918,MZP_000000549
JI01_000838676,MZP_000004204
JI01_000866335,MZP_000004205
JI01_000866418,MZP_000004206
JI01_000867502,MZP_000004207
JI01_000871631,MZP_000004208
JI01_000874546,MZP_000004209
JI01_000881031,MZP_000004210
JI01_000882100,MZP_000004211
JI01_000903507,MZP_000001028
JI01_000915600,MZP_000004212
JI01_000916466,MZP_000004213
JI01_000918838,MZP_000004214
JI01_000920150,MZP_000004215
JI01_000934142,MZP_000004216
JI01_000936890,MZP_000002906
JI01_000957600,MZP_000004217
JI01_000958007,MZP_000004218
JI01_000960141,MZP_000004219
JI01_000988810,MZP_000004220
JI01_000999179,MZP_000004221
JI01_001017280,MZP_000004222
JI01_001024747,MZP_000004223
JI01_001058522,MZP_000004224
JI01_001062071,MZP_000004225
JI01_001065027,MZP_000000300
JI01_001065086,MZP_000004226
JI01_001067368,MZP_000004227
JI01_001072419,MZP_000004228
JI01_001096470,MZP_000004229
JI01_001099535,MZP_000004230
JI01_001136713,MZP_000004231
JI01_001146024,MZP_000004232
JI01_001152020,MZP_000004233
JI01_001156151,MZP_000004234
JI01_001185753,MZP_000004235
JI01_001210423,MZP_000004236
JI01_001232070,MZP_000004237
JI01_001251582,MZP_000004238
JI01_001252101,MZP_000004239
JI01_001253043,MZP_000004240
JI01_001257996,MZP_000004241
JI01_001260562,MZP_000004242
JI01_001261907,MZP_000004243
JI01_001261930,MZP_000004244
JI01_001262416,MZP_000004245
JI01_001263229,MZP_000004246
JI01_001266215,MZP_000004247
JI01_001272739,MZP_000004248
JI01_001279502,MZP_000000826
JI01_001281663,MZP_000004249
JI01_001309608,MZP_000004250
JI01_001323566,MZP_000004251
JI01_001331622,MZP_000004252
JI01_001336433,MZP_000004253
JI01_001344253,MZP_000004254
JI01_001347568,MZP_000004255
JI01_001365463,MZP_000004256
JI01_001366621,MZP_000004257
JI01_001371916,MZP_000004258
JI01_001375511,MZP_000004259
JI01_001376262,MZP_000004260
JI01_001376903,MZP_000004261
JI01_001378004,MZP_000004262
JI01_001380598,MZP_000004263
JI01_001392040,MZP_000004264
JI01_001417229,MZP_000004265
JI01_001418787,MZP_000004266
JI01_001420152,MZP_000004267
JI01_001461346,MZP_000004268
JI01_001491759,MZP_000004269
JI01_001492027,MZP_000003072
JI01_001501535,MZP_000004270
JI01_001537725,MZP_000004271
JI01_001539695,MZP_000001229
JI01_001540213,MZP_000000949
JI01_001560589,MZP_000004272
JI01_001560852,MZP_000004273
JI01_001567956,MZP_000004274
JI01_001579765,MZP_000004275
JI01_001590841,MZP_000004276
JI01_001592124,MZP_000004277
JI01_001594052,MZP_000004278
JI01_001594727,MZP_000004279
JI01_001595486,MZP_000004280
JI01_001595877,MZP_000001086
JI01_001604407,MZP_000004281
JI01_001604674,MZP_000004282
JI01_001606268,MZP_000004283
JI01_001607093,MZP_000004284
JI01_001612872,MZP_000004285
JI01_001634235,MZP_000004286
JI01_001648448,MZP_000004287
JI01_001648929,MZP_000004288
JI01_001650393,MZP_000004289
JI01_001659111,MZP_000004290
JI01_001659865,MZP_000004291
JI01_001684255,MZP_000004292
JI01_001684483,MZP_000001247
JI01_001694622,MZP_000001035
JI01_001703880,MZP_000004293
JI01_001713935,MZP_000004294
JI01_001721508,MZP_000004295
JI01_001750666,MZP_000004296
JI01_001769720,MZP_000004297
JI01_001782950,MZP_000004298
JI01_001790423,MZP_000004299
JI01_001819697,MZP_000004300
JI01_001835883,MZP_000004301
JI01_001835965,MZP_000004302
JI01_001837006,MZP_000004303
JI01_001839065,MZP_000004304
JI01_001844546,MZP_000004305
JI01_000271342,MZP_000004306
JI01_000291881,MZP_000004307
JI01_000295716,MZP_000004308
JI01_000301631,MZP_000004309
JI01_000307991,MZP_000003103
JI01_000309961,MZP_000004310
JI01_000336031,MZP_000004311
JI01_000338722,MZP_000004312
JI01_000339580,MZP_000004313
JI01_000370022,MZP_000004314
JI01_000378321,MZP_000004315
JI01_000409605,MZP_000004316
JI01_000412507,MZP_000001821
JI01_000416992,MZP_000004317
JI01_000442663,MZP_000004318
JI01_000442833,MZP_000004319
JI01_000452502,MZP_000004320
JI01_000469613,MZP_000004321
JI01_000473318,MZP_000004322
JI01_000480807,MZP_000004323
JI01_000482229,MZP_000004324
JI01_000484205,MZP_000004325
JI01_000486841,MZP_000004326
JI01_000502392,MZP_000004327
JI01_000505872,MZP_000004328
JI01_000515934,MZP_000001705
JI01_000531083,MZP_000004329
JI01_000536400,MZP_000004330
JI01_000542970,MZP_000004331
JI01_000547406,MZP_000004332
JI01_000548322,MZP_000004333
JI01_000557579,MZP_000004334
JI01_000562248,MZP_000004335
JI01_000580208,MZP_000004336
JI01_000598857,MZP_000004337
JI01_000608791,MZP_000004338
JI01_000608986,MZP_000004339
JI01_000610752,MZP_000004340
JI01_000619828,MZP_000004341
JI01_000620215,MZP_000004342
JI01_000621337,MZP_000004343
JI01_000640602,MZP_000004344
JI01_000641069,MZP_000004345
JI01_000652260,MZP_000004346
JI01_000678733,MZP_000003388
JI01_000682059,MZP_000004347
JI01_000682167,MZP_000004348
JI01_000689897,MZP_000004349
JI01_000692607,MZP_000004350
JI01_000697716,MZP_000004351
JI01_000709804,MZP_000004352
JI01_000722686,MZP_000004353
JI01_000724830,MZP_000000679
JI01_000731793,MZP_000004354
JI01_000733390,MZP_000004355
JI01_000738693,MZP_000004356
JI01_000749235,MZP_000004357
JI01_000751085,MZP_000004358
JI01_000776027,MZP_000004359
JI01_000778534,MZP_000001284
JI01_000789958,MZP_000004360
JI01_000790685,MZP_000004361
JI01_000796340,MZP_000004362
JI01_000796798,MZP_000004363
JI01_000798550,MZP_000004364
JI01_000800248,MZP_000004365
JI01_000809954,MZP_000004366
JI01_000810934,MZP_000004367
JI01_000816172,MZP_000004368
JI01_000816545,MZP_000004369
JI01_000819547,MZP_000004370
JI01_000824870,MZP_000002861
JI01_000831832,MZP_000004371
JI01_000834677,MZP_000004372
JI01_000834950,MZP_000001141
JI01_000836356,MZP_000004373
JI01_000855191,MZP_000004374
JI01_000855536,MZP_000004375
JI01_000859488,MZP_000004376
JI01_000869762,MZP_000004377
JI01_000878362,MZP_000004378
JI01_000879147,MZP_000004379
JI01_000879451,MZP_000004380
JI01_000881060,MZP_000004381
JI01_000888854,MZP_000004382
JI01_000905910,MZP_000004383
JI01_000912072,MZP_000004384
JI01_000913850,MZP_000004385
JI01_000926204,MZP_000004386
JI01_000939448,MZP_000004387
JI01_000953190,MZP_000004388
JI01_000954259,MZP_000004389
JI01_000967670,MZP_000004390
JI01_000970981,MZP_000001385
JI01_000972519,MZP_000004391
JI01_000979931,MZP_000004392
JI01_000983624,MZP_000004393
JI01_000995460,MZP_000004394
JI01_001011947,MZP_000004395
JI01_001022853,MZP_000004396
JI01_001060114,MZP_000004397
JI01_001060322,MZP_000004398
JI01_001061641,MZP_000004399
JI01_001063259,MZP_000004400
JI01_001066722,MZP_000004401
JI01_001068898,MZP_000000389
JI01_001075988,MZP_000004402
JI01_001077132,MZP_000004403
JI01_001107840,MZP_000004404
JI01_001108075,MZP_000004405
JI01_001140277,MZP_000004406
JI01_001140683,MZP_000004407
JI01_001178188,MZP_000004408
JI01_001202508,MZP_000004409
JI01_001203091,MZP_000004410
JI01_001211041,MZP_000004411
JI01_001235148,MZP_000004412
JI01_001236461,MZP_000004413
JI01_001236499,MZP_000004414
JI01_001238446,MZP_000004415
JI01_001262145,MZP_000004416
JI01_001267113,MZP_000000964
JI01_001268947,MZP_000004417
JI01_001270238,MZP_000004418
JI01_001270872,MZP_000004419
JI01_001272443,MZP_000004420
JI01_001283479,MZP_000004421
JI01_001289172,MZP_000004422
JI01_001306575,MZP_000004423
JI01_001308868,MZP_000004424
JI01_001309467,MZP_000004425
JI01_001323590,MZP_000004426
JI01_001327223,MZP_000004427
JI01_001331755,MZP_000004428
JI01_001335166,MZP_000004429
JI01_001338990,MZP_000004430
JI01_001345685,MZP_000004431
JI01_001345858,MZP_000004432
JI01_001346666,MZP_000004433
JI01_001349595,MZP_000004434
JI01_001352555,MZP_000004435
JI01_001361282,MZP_000004436
JI01_001374666,MZP_000004437
JI01_001374982,MZP_000004438
JI01_001375098,MZP_000004439
JI01_001376754,MZP_000004440
JI01_001379911,MZP_000004441
JI01_001392343,MZP_000004442
JI01_001392660,MZP_000004443
JI01_001407742,MZP_000004444
JI01_001409592,MZP_000004445
JI01_001417124,MZP_000004446
JI01_001436368,MZP_000004447
JI01_001463500,MZP_000004448
JI01_001463734,MZP_000004449
JI01_001502274,MZP_000004450
JI01_001505609,MZP_000004451
JI01_001507572,MZP_000004452
JI01_001521890,MZP_000003110
JI01_001530030,MZP_000004453
JI01_001532356,MZP_000004454
JI01_001532837,MZP_000004455
JI01_001536474,MZP_000004456
JI01_001537920,MZP_000004457
JI01_001560211,MZP_000004458
JI01_001573248,MZP_000004459
JI01_001591250,MZP_000004460
JI01_001591808,MZP_000004461
JI01_001592605,MZP_000004462
JI01_001604627,MZP_000004463
JI01_001608144,MZP_000004464
JI01_001613839,MZP_000004465
JI01_001616496,MZP_000004466
JI01_001623181,MZP_000004467
JI01_001625675,MZP_000004468
JI01_001626373,MZP_000004469
JI01_001629755,MZP_000004470
JI01_001630331,MZP_000004471
JI01_001631966,MZP_000004472
JI01_001641467,MZP_000004473
JI01_001642658,MZP_000004474
JI01_001643742,MZP_000004475
JI01_001643982,MZP_000004476
JI01_001646597,MZP_000004477
JI01_001649351,MZP_000004478
JI01_001649523,MZP_000004479
JI01_001649694,MZP_000004480
JI01_001661329,MZP_000004481
JI01_001667970,MZP_000004482
JI01_001675078,MZP_000004483
JI01_001676099,MZP_000004484
JI01_001679972,MZP_000004485
JI01_001682451,MZP_000004486
JI01_001696183,MZP_000004487
JI01_001699196,MZP_000004488
JI01_001699839,MZP_000004489
JI01_001703847,MZP_000000524
JI01_001710050,MZP_000004490
JI01_001710186,MZP_000004491
JI01_001738638,MZP_000004492
JI01_001739948,MZP_000004493
JI01_001769954,MZP_000000858
JI01_001790899,MZP_000004494
JI01_001809035,MZP_000004495
JI01_001816109,MZP_000004496
JI01_001836034,MZP_000004497
JI01_001836582,MZP_000004498
JI01_001841177,MZP_000004499
JI01_001848130,MZP_000004500
JI01_001850196,MZP_000004501
JI01_001856927,MZP_000004502
JI01_001858090,MZP_000004503
JI01_001861632,MZP_000004504
JI01_000276507,MZP_000004505
JI01_000276662,MZP_000004506
JI01_000281610,MZP_000004507
JI01_000281829,MZP_000004508
JI01_000282931,MZP_000004509
JI01_000289728,MZP_000004510
JI01_000294943,MZP_000004511
JI01_000295886,MZP_000004512
JI01_000299135,MZP_000004513
JI01_000299355,MZP_000004514
JI01_000305560,MZP_000004515
JI01_000306075,MZP_000004516
JI01_000306516,MZP_000004517
JI01_000319484,MZP_000004518
JI01_000321434,MZP_000004519
JI01_000327224,MZP_000004520
JI01_000332166,MZP_000004521
JI01_000334198,MZP_000004522
JI01_000337157,MZP_000004523
JI01_000337515,MZP_000004524
JI01_000341166,MZP_000004525
JI01_000344625,MZP_000004526
JI01_000347480,MZP_000004527
JI01_000349576,MZP_000004528
JI01_000351078,MZP_000000334
JI01_000353310,MZP_000004529
JI01_000353723,MZP_000004530
JI01_000364242,MZP_000004531
JI01_000368105,MZP_000004532
JI01_000391827,MZP_000004533
JI01_000392854,MZP_000004534
JI01_000395218,MZP_000004535
JI01_000396621,MZP_000004536
JI01_000400999,MZP_000004537
JI01_000405654,MZP_000004538
JI01_000416502,MZP_000004539
JI01_000416552,MZP_000004540
JI01_000422033,MZP_000004541
JI01_000430904,MZP_000004542
JI01_000431577,MZP_000004543
JI01_000436139,MZP_000004544
JI01_000443533,MZP_000004545
JI01_000445060,MZP_000004546
JI01_000447177,MZP_000004547
JI01_000453280,MZP_000004548
JI01_000457108,MZP_000004549
JI01_000457981,MZP_000004550
JI01_000464599,MZP_000004551
JI01_000468386,MZP_000004552
JI01_000476308,MZP_000004553
JI01_000476571,MZP_000004554
JI01_000478801,MZP_000004555
JI01_000480546,MZP_000004556
JI01_000481561,MZP_000004557
JI01_000483790,MZP_000004558
JI01_000485731,MZP_000004559
JI01_000486004,MZP_000004560
JI01_000492441,MZP_000004561
JI01_000492735,MZP_000004562
JI01_000496457,MZP_000004563
JI01_000504174,MZP_000004564
JI01_000504983,MZP_000004565
JI01_000505701,MZP_000004566
JI01_000506773,MZP_000004567
JI01_000508618,MZP_000004568
JI01_000512698,MZP_000004569
JI01_000514741,MZP_000004570
JI01_000516064,MZP_000004571
JI01_000517219,MZP_000004572
JI01_000517940,MZP_000004573
JI01_000518905,MZP_000004574
JI01_000523147,MZP_000004575
JI01_000524986,MZP_000004576
JI01_000525621,MZP_000004577
JI01_000527475,MZP_000004578
JI01_000527745,MZP_000004579
JI01_000529398,MZP_000004580
JI01_000532416,MZP_000004581
JI01_000536695,MZP_000004582
JI01_000537668,MZP_000004583
JI01_000540486,MZP_000004584
JI01_000540507,MZP_000004585
JI01_000547767,MZP_000004586
JI01_000548706,MZP_000004587
JI01_000550994,MZP_000004588
JI01_000553700,MZP_000004589
JI01_000555334,MZP_000004590
JI01_000555986,MZP_000004591
JI01_000557301,MZP_000004592
JI01_000557845,MZP_000004593
