id,sample_10_381,sample_15_385,sample_17_385,sample_20_390,sample_22_390,sample_25_396,sample_27_396,sample_2_369,sample_31_398,sample_32_398,sample_33_,sample_34_398,sample_36_401,sample_37_400,sample_38_401,sample_39_400,sample_42_414,sample_43_414,sample_47_416,sample_48_416,sample_52_418,sample_54_418,sample_56_420,sample_59_420,sample_5_369,sample_62_424,sample_64_424,sample_8_381,sample_BL1,sample_BL2
JI01_000404730,0,1,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000404993,0,0,0,1,3,3,8,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,15,0,0
JI01_000405120,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000405361,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000405372,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000405494,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000405564,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JI01_000405665,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000405705,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000405886,0,1,3,4,0,0,3,0,0,0,6,0,2,0,3,9,2,1,0,0,0,4,0,0,0,0,0,0,0,0
JI01_000405894,0,0,0,0,0,1,2,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
JI01_000406040,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
JI01_000406373,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000406539,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000407059,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000407685,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000408070,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000408160,0,0,0,0,0,0,5,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000408332,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000408541,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000408724,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000409056,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
JI01_000409165,1,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000409238,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
JI01_000409414,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0
JI01_000409725,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000409744,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000409823,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000410014,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000410034,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000410078,0,0,1,1,0,1,26,0,12,0,11,0,0,1,0,7,0,3,0,11,0,0,0,0,0,0,0,0,0,0
JI01_000410341,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000410582,2,0,19,0,0,0,22,8,0,0,0,0,0,0,0,0,0,10,1,0,0,14,0,0,6,0,0,0,0,0
JI01_000410906,0,0,0,0,0,1,25,0,13,15,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000411629,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000412044,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000412103,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
JI01_000412313,0,0,20,4,0,0,20,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
JI01_000412418,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000412436,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000412834,0,0,0,0,0,3,9,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000413532,0,0,0,1,0,0,4,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000414053,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000414510,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000414594,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000414700,0,0,0,25,0,0,18,0,1,6,1,0,0,0,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000414883,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000415245,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000415257,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000415623,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000415855,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000416035,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000416267,0,0,0,5,0,0,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000417579,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000417783,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
JI01_000417834,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000418555,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
JI01_000418762,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000418940,0,0,0,1,0,0,5,0,0,0,3,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000418943,0,0,0,0,0,0,16,0,0,0,9,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
JI01_000419048,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000420521,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000420698,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000420898,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000421724,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000422393,0,0,3,2,0,0,6,0,0,1,6,0,5,0,1,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000422580,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000422584,0,0,0,5,0,0,5,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000424489,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000424540,0,0,0,1,5,4,4,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000425389,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000425567,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000425735,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000426025,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000426343,0,1,0,0,0,0,16,0,0,0,0,0,0,0,3,0,6,7,0,1,0,7,0,0,1,0,4,0,0,0
JI01_000427583,0,0,0,0,0,1,1,0,0,0,21,0,0,0,0,0,26,2,94,23,34,41,0,0,0,43,3,0,0,0
JI01_000427987,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000428211,0,0,3,14,1,0,3,0,0,0,17,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000428816,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000429086,0,0,1,0,0,0,1,0,4,14,9,5,0,0,3,0,3,4,4,6,2,7,0,0,11,1,3,2,0,0
JI01_000432255,0,0,0,5,0,0,6,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000433319,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000434120,0,4,0,0,0,2,6,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000434188,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0
JI01_000434540,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000435784,0,0,0,1,3,0,1,0,0,2,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000439726,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000440095,0,0,0,1,0,3,8,0,2,8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JI01_000441835,0,7,0,0,0,0,1,0,0,0,5,0,33,12,2,18,0,0,0,0,0,0,0,0,0,43,3,0,0,0
JI01_000441965,0,0,0,0,0,1,3,0,13,49,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000443673,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0
JI01_000443815,0,0,0,0,0,74,94,7,227,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000443854,5,0,0,0,0,2,0,0,35,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
JI01_000443970,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000443971,0,0,0,0,0,0,0,0,74,14,124,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000443975,0,0,0,0,0,0,0,0,339,224,618,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000444061,0,0,0,0,0,0,0,0,137,135,177,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000444229,0,0,0,0,0,0,0,0,24,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000444734,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000444894,0,0,0,0,0,0,0,5,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000445070,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000445088,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
JI01_000445348,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000445436,16,0,0,0,0,3,21,0,14,4,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0,5,0,0
JI01_000446398,0,0,0,0,0,0,0,0,26,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000447449,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000447469,9,0,0,0,0,1,2,0,14,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0
JI01_000447618,0,0,0,12,23,0,0,0,277,517,109,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000447942,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000448492,0,0,0,1,0,0,1,0,14,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000449535,0,0,0,11,15,5,9,0,28,22,63,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000450196,0,0,0,0,0,9,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000450628,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000451500,0,0,0,0,4,0,0,0,6,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000452926,0,0,0,8,2,4,0,0,26,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000453069,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000453136,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000453191,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000453694,0,0,0,12,0,0,1,0,8,0,7,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000453860,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000453864,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000455474,0,0,0,1,0,0,0,0,11,0,1,0,1,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0
JI01_000456213,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000457668,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000458791,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000458878,2,0,0,0,0,0,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000459395,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000459608,0,0,0,0,0,0,0,0,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000460356,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000462832,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
JI01_000465675,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0
JI01_000465730,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000466822,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000466949,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000468632,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000468901,0,1,0,0,0,1,0,0,3,1,0,0,1,0,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0
JI01_000471243,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000472453,0,0,0,0,0,1,5,0,4,12,13,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
JI01_000472524,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000474970,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000476124,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,2,0,1,0,10,2,0,0,0,3,0,1,0,0
JI01_000476356,0,0,0,0,0,0,2,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000476980,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000481437,0,0,0,0,0,4,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000481821,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000482220,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000483159,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000483175,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000483217,0,0,0,0,0,0,0,0,0,12,0,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000484119,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000484152,0,0,0,0,0,0,0,0,4,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000486921,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000487941,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000488450,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000489120,0,0,0,0,0,0,0,0,8,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
JI01_000489480,3,0,0,3,1,0,2,0,8,24,8,0,36,14,1,1,0,0,2,0,0,1,0,0,0,1,0,22,0,0
JI01_000489791,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000490074,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000490736,0,0,0,0,0,0,0,0,0,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000491742,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000492042,16,8,5,0,0,0,0,0,0,3,9,0,4,2,12,13,11,1,8,7,5,4,0,0,0,0,0,9,0,0
JI01_000492551,0,0,0,5,0,0,0,0,1,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000493794,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000493935,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000494014,0,0,0,1,0,2,1,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000494756,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000494872,0,0,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000496171,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000496307,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000496563,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000498040,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000498855,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000500460,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000500703,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000501480,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000501852,0,0,0,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000505227,3,0,0,0,0,0,0,0,1,8,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
JI01_000506659,0,0,0,0,0,0,0,0,0,17,14,0,1,5,2,18,30,14,2,5,0,3,0,0,0,0,7,0,0,0
JI01_000506909,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000507347,0,0,0,0,1,0,0,0,0,1,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000508101,7,36,24,16,4,5,24,2,9,35,55,0,189,55,34,46,236,27,17,12,19,10,6,11,0,3,1,21,0,0
JI01_000509930,0,0,0,2,0,0,0,0,0,8,4,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000510223,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
JI01_000511832,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000513981,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JI01_000521130,0,0,0,0,0,5,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000521142,0,13,0,0,0,0,0,0,0,0,7,0,0,4,2,6,4,6,1,13,0,18,0,0,0,0,1,0,0,0
JI01_000521429,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0
JI01_000521561,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000521568,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000521572,0,0,0,12,0,0,1,0,0,0,21,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000521619,0,0,4,7,0,0,6,0,3,4,57,0,4,0,16,75,0,0,0,0,0,4,0,0,0,0,0,0,0,0
JI01_000521699,0,0,0,0,0,0,0,0,0,0,70,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000521820,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000521880,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000521893,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000522095,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000522137,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000522439,0,0,0,5,0,0,1,0,7,0,14,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000522644,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000522928,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,15,1,0,0,0,0,2,0,0,0,0,1,0,0,0
JI01_000523057,0,0,0,0,0,0,0,0,0,0,9,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
